,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
397740,571202,85123A,WHITE HANGING HEART T-LIGHT HOLDER,71,2012-04-14 12:29:00,2.95,14937.0,Channel Islands
397978,571216,71053,WHITE METAL LANTERN,5,2012-04-14 13:06:00,3.75,16081.0,United Kingdom
397982,571216,71053,WHITE METAL LANTERN,4,2012-04-14 13:06:00,3.75,16081.0,United Kingdom
397983,571216,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-04-14 13:06:00,2.95,16081.0,United Kingdom
398221,571228,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2012-04-14 14:00:00,2.95,15132.0,United Kingdom
398253,571229,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2012-04-14 14:04:00,2.95,15453.0,United Kingdom
398283,571231,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2012-04-14 14:22:00,2.55,15856.0,United Kingdom
398688,571257,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2012-04-14 17:17:00,5.79,,United Kingdom
399228,571274,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2012-04-16 12:25:00,2.95,16934.0,United Kingdom
399381,571279,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-04-16 12:54:00,2.95,16466.0,United Kingdom
399475,571281,71053,WHITE METAL LANTERN,26,2012-04-16 13:23:00,3.39,14088.0,United Kingdom
399662,571283,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-04-16 13:51:00,2.95,16533.0,United Kingdom
399779,571286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2012-04-16 14:35:00,2.95,14547.0,United Kingdom
399871,571289,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2012-04-16 15:27:00,2.95,15113.0,United Kingdom
400497,571314,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2012-04-17 10:43:00,2.55,14156.0,EIRE
400821,571404,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-04-17 12:04:00,2.95,17520.0,United Kingdom
401089,571418,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-04-17 12:35:00,2.95,16412.0,United Kingdom
401142,571425,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-04-17 12:41:00,2.95,14911.0,EIRE
401754,571441,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2012-04-17 13:31:00,5.79,14096.0,United Kingdom
402019,571461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2012-04-17 14:12:00,2.95,16932.0,United Kingdom
402028,571461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2012-04-17 14:12:00,2.95,16932.0,United Kingdom
402045,571461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2012-04-17 14:12:00,2.95,16932.0,United Kingdom
402525,571502,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-04-17 15:18:00,2.95,14422.0,United Kingdom
402896,571508,71053,WHITE METAL LANTERN,3,2012-04-17 15:27:00,8.29,,United Kingdom
402928,571508,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-04-17 15:27:00,5.79,,United Kingdom
402979,571511,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-04-17 16:04:00,2.95,15598.0,United Kingdom
403211,571555,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-04-18 09:15:00,2.95,16458.0,United Kingdom
403385,571563,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-04-18 10:07:00,2.95,16249.0,United Kingdom
403848,571654,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-04-18 12:17:00,2.95,18118.0,United Kingdom
404878,571697,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-04-18 14:49:00,2.95,12759.0,Netherlands
405398,571713,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-04-18 16:58:00,5.79,,United Kingdom
406591,571797,71053,WHITE METAL LANTERN,-1,2012-04-19 11:41:00,8.29,,United Kingdom
406614,571809,71053,WHITE METAL LANTERN,-1,2012-04-19 11:44:00,3.75,15039.0,United Kingdom
406619,571809,71053,WHITE METAL LANTERN,-2,2012-04-19 11:44:00,3.75,15039.0,United Kingdom
406625,571809,71053,WHITE METAL LANTERN,-2,2012-04-19 11:44:00,3.75,15039.0,United Kingdom
406628,571809,71053,WHITE METAL LANTERN,0,2012-04-19 11:44:00,3.75,15039.0,United Kingdom
406768,571828,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-04-19 11:52:00,2.95,16440.0,United Kingdom
406969,571841,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2012-04-19 12:21:00,2.95,17625.0,United Kingdom
407299,C571856,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2012-04-19 13:37:00,2.95,17063.0,United Kingdom
407545,571892,71053,WHITE METAL LANTERN,2,2012-04-19 14:12:00,3.75,13089.0,United Kingdom
407644,571905,85123A,WHITE HANGING HEART T-LIGHT HOLDER,31,2012-04-19 14:51:00,2.95,12370.0,Cyprus
408196,571931,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-04-19 16:59:00,5.79,,United Kingdom
409273,572055,71053,WHITE METAL LANTERN,4,2012-04-20 12:34:00,3.75,17346.0,United Kingdom
409516,572065,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2012-04-20 13:06:00,2.95,12556.0,Spain
410096,572091,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,2012-04-20 14:40:00,2.95,15129.0,United Kingdom
411076,572192,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-04-21 11:30:00,2.95,18118.0,United Kingdom
411351,572216,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-04-21 12:56:00,2.95,16015.0,United Kingdom
411489,572219,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-04-21 13:17:00,2.95,17463.0,United Kingdom
411930,572240,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-04-21 15:18:00,2.95,13709.0,United Kingdom
411985,572243,71053,WHITE METAL LANTERN,2,2012-04-21 15:43:00,3.75,17361.0,United Kingdom
412163,572281,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-04-23 11:10:00,2.95,17211.0,United Kingdom
412447,572289,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-04-23 12:37:00,2.95,13782.0,United Kingdom
412501,572291,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-04-23 12:46:00,2.95,16931.0,United Kingdom
412840,572297,85123A,WHITE HANGING HEART T-LIGHT HOLDER,30,2012-04-23 14:30:00,2.55,15953.0,United Kingdom
413005,572303,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-04-23 14:56:00,2.95,18109.0,United Kingdom
413020,572304,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-04-23 15:07:00,2.95,17131.0,United Kingdom
413150,572306,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-04-23 15:11:00,2.95,17841.0,United Kingdom
413316,572309,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2012-04-23 15:29:00,2.95,14432.0,United Kingdom
414233,572399,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-04-24 11:56:00,2.95,15628.0,United Kingdom
414449,572459,85123A,WHITE HANGING HEART T-LIGHT HOLDER,62,2012-04-24 12:53:00,2.55,14911.0,EIRE
414503,572461,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2012-04-24 12:56:00,2.95,17344.0,United Kingdom
415043,572513,71053,WHITE METAL LANTERN,3,2012-04-24 14:36:00,3.75,16728.0,United Kingdom
415054,572513,71053,WHITE METAL LANTERN,3,2012-04-24 14:36:00,3.75,16728.0,United Kingdom
415443,572540,71053,WHITE METAL LANTERN,1,2012-04-24 16:17:00,8.29,,United Kingdom
416452,572552,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2012-04-24 17:07:00,5.79,14096.0,United Kingdom
416737,572553,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-04-24 17:09:00,5.79,,United Kingdom
417752,572669,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-04-25 13:10:00,2.95,16549.0,United Kingdom
418599,572735,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-04-25 15:36:00,2.95,15630.0,United Kingdom
418822,572746,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2012-04-25 16:30:00,2.95,13263.0,United Kingdom
418953,572755,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2012-04-25 17:31:00,2.95,13601.0,United Kingdom
419230,572758,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2012-04-25 18:39:00,5.79,,United Kingdom
419428,572811,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-04-26 11:14:00,2.95,16071.0,United Kingdom
420964,572913,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-04-26 16:21:00,2.95,15993.0,United Kingdom
421067,572918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-04-26 16:43:00,2.95,14379.0,United Kingdom
421090,572918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-4,2012-04-26 16:43:00,2.95,14379.0,United Kingdom
421260,572930,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2012-04-27 10:01:00,2.95,17613.0,United Kingdom
421797,573027,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2012-04-27 13:26:00,2.95,18225.0,United Kingdom
422312,573076,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-04-27 14:05:00,2.95,13488.0,United Kingdom
422378,573082,85123A,WHITE HANGING HEART T-LIGHT HOLDER,38,2012-04-27 14:21:00,2.55,17173.0,United Kingdom
422777,573116,85123A,WHITE HANGING HEART T-LIGHT HOLDER,33,2012-04-27 15:49:00,2.55,14525.0,United Kingdom
423294,573137,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2012-04-27 17:15:00,5.79,,United Kingdom
423466,573145,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-04-27 18:02:00,2.95,18219.0,United Kingdom
423957,573171,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2012-04-28 10:00:00,2.95,14218.0,United Kingdom
424536,573270,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-04-28 13:00:00,2.95,17418.0,United Kingdom
424693,573279,85123A,WHITE HANGING HEART T-LIGHT HOLDER,61,2012-04-28 13:22:00,2.55,16107.0,United Kingdom
424761,573286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-04-28 14:38:00,2.95,,Switzerland
424783,573286,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-04-28 14:38:00,2.95,,Switzerland
425019,573300,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2012-04-28 16:10:00,2.95,16049.0,United Kingdom
425148,573305,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-04-28 16:13:00,2.95,17837.0,United Kingdom
425236,573311,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-04-28 16:45:00,2.95,14071.0,United Kingdom
425418,573323,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2012-04-30 10:54:00,2.95,15708.0,United Kingdom
425630,573330,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-04-30 11:22:00,2.95,16923.0,United Kingdom
425767,573338,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2012-04-30 11:47:00,2.95,14546.0,United Kingdom
425968,573340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2012-04-30 11:55:00,2.95,14159.0,United Kingdom
426438,573351,85123A,WHITE HANGING HEART T-LIGHT HOLDER,16,2012-04-30 12:34:00,2.95,13524.0,United Kingdom
426833,573365,85123A,WHITE HANGING HEART T-LIGHT HOLDER,15,2012-04-30 13:13:00,2.95,12584.0,Italy
427037,573373,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-04-30 13:37:00,2.95,14684.0,United Kingdom
427073,573374,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-04-30 13:39:00,2.95,14755.0,United Kingdom
427391,573385,85123A,WHITE HANGING HEART T-LIGHT HOLDER,33,2012-04-30 14:21:00,2.55,13421.0,United Kingdom
427652,573395,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2012-04-30 15:11:00,2.95,15385.0,United Kingdom
427661,573396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2012-04-30 15:13:00,2.95,14723.0,United Kingdom
427676,573396,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2012-04-30 15:13:00,2.95,14723.0,United Kingdom
427906,573405,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-04-30 15:55:00,2.95,13822.0,United Kingdom
428015,573408,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2012-04-30 15:59:00,2.95,16190.0,United Kingdom
428166,573415,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-04-30 16:17:00,2.95,13607.0,United Kingdom
428526,573483,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2012-04-30 11:32:00,2.55,15793.0,United Kingdom
428739,573496,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-04-30 11:59:00,2.95,17841.0,United Kingdom
429084,573543,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-04-30 13:05:00,2.95,17777.0,United Kingdom
429099,573543,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-04-30 13:05:00,2.95,17777.0,United Kingdom
429221,573548,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2012-04-30 13:22:00,2.95,13680.0,United Kingdom
429544,573572,71053,WHITE METAL LANTERN,8,2012-04-30 14:03:00,3.75,14527.0,United Kingdom
429573,573576,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-04-30 14:09:00,5.79,14096.0,United Kingdom
430225,573584,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2012-04-30 14:36:00,2.55,16705.0,United Kingdom
431196,573585,71053,WHITE METAL LANTERN,-4,2012-04-30 14:41:00,8.29,,United Kingdom
431297,573585,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2012-04-30 14:41:00,5.79,,United Kingdom
431612,573665,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35,2012-04-30 16:24:00,2.55,13982.0,United Kingdom
431667,573695,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,2012-04-30 17:13:00,2.55,15023.0,United Kingdom
431712,573745,71053,WHITE METAL LANTERN,3,2012-05-01 08:53:00,3.75,17419.0,United Kingdom
432050,573808,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-05-01 11:29:00,2.95,14419.0,United Kingdom
432150,573829,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-05-01 11:35:00,2.95,16830.0,United Kingdom
432199,573841,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-05-01 11:39:00,2.95,14995.0,United Kingdom
432639,573877,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2012-05-01 13:04:00,2.95,14432.0,United Kingdom
432651,573879,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2012-05-01 13:21:00,2.95,15039.0,United Kingdom
432726,573889,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2012-05-01 13:44:00,2.95,13571.0,United Kingdom
433071,573904,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-05-01 14:54:00,2.95,14505.0,United Kingdom
433214,573905,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-05-01 15:06:00,2.95,16971.0,United Kingdom
433408,573915,71053,WHITE METAL LANTERN,-1,2012-05-01 15:55:00,3.75,15511.0,United Kingdom
433452,573918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-05-01 17:20:00,2.95,17576.0,United Kingdom
433667,573955,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-05-02 10:51:00,2.95,14216.0,United Kingdom
433875,574009,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-05-02 11:49:00,2.95,15750.0,United Kingdom
434412,574043,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-05-02 13:13:00,2.95,16367.0,United Kingdom
434672,574055,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2012-05-02 14:08:00,2.55,16525.0,United Kingdom
434784,574062,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2012-05-02 14:30:00,2.55,17675.0,United Kingdom
434798,574062,71053,WHITE METAL LANTERN,16,2012-05-02 14:30:00,3.75,17675.0,United Kingdom
435384,574074,71053,WHITE METAL LANTERN,-1,2012-05-02 15:33:00,8.29,,United Kingdom
435419,574074,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-05-02 15:33:00,5.79,,United Kingdom
436835,574247,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-05-03 12:56:00,2.95,13168.0,United Kingdom
437313,574285,85123A,WHITE HANGING HEART T-LIGHT HOLDER,220,2012-05-03 15:01:00,3.2,17450.0,United Kingdom
437471,574293,85123A,WHITE HANGING HEART T-LIGHT HOLDER,989,2012-05-03 15:32:00,3.2,17450.0,United Kingdom
437514,574297,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-05-03 15:54:00,2.95,16602.0,United Kingdom
437777,574298,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-05-03 15:56:00,5.79,,United Kingdom
438044,574304,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-05-03 16:30:00,2.95,14428.0,United Kingdom
438325,574311,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35,2012-05-03 16:56:00,2.55,15640.0,United Kingdom
438578,574328,85123A,WHITE HANGING HEART T-LIGHT HOLDER,27,2012-05-04 09:05:00,2.55,13081.0,United Kingdom
438936,574342,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-05-04 10:10:00,2.95,13447.0,United Kingdom
439257,574393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2012-05-04 11:06:00,2.95,13313.0,United Kingdom
439285,574444,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2012-05-04 11:41:00,2.95,18122.0,United Kingdom
439582,574477,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-05-04 12:21:00,2.95,15453.0,United Kingdom
440117,574509,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-05-04 13:25:00,2.95,16012.0,United Kingdom
440259,574528,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2012-05-04 14:03:00,2.95,16782.0,United Kingdom
440466,574532,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2012-05-04 14:19:00,2.95,15676.0,United Kingdom
440784,574547,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-05-04 15:08:00,2.95,17841.0,United Kingdom
440893,574550,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-05-04 15:18:00,2.95,12484.0,Spain
440981,574557,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-05-04 15:35:00,2.95,17652.0,United Kingdom
441535,574587,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2012-05-06 10:29:00,2.95,14936.0,Channel Islands
441831,574655,85123A,WHITE HANGING HEART T-LIGHT HOLDER,13,2012-05-06 11:35:00,2.95,16466.0,United Kingdom
442026,574660,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-05-06 11:55:00,2.95,15407.0,United Kingdom
442464,574673,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-05-06 12:26:00,2.95,15555.0,United Kingdom
442503,574675,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2012-05-06 12:31:00,2.95,17289.0,United Kingdom
443553,574704,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2012-05-06 14:02:00,2.95,15696.0,United Kingdom
444227,574722,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-05-06 14:45:00,2.95,14502.0,United Kingdom
444606,574736,85123A,WHITE HANGING HEART T-LIGHT HOLDER,33,2012-05-06 15:43:00,2.55,17131.0,United Kingdom
444646,574738,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-05-06 16:01:00,2.95,12748.0,United Kingdom
444959,574744,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-05-07 07:38:00,2.95,16612.0,United Kingdom
445082,574754,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-05-07 09:24:00,2.95,17430.0,United Kingdom
445890,574863,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-05-07 12:29:00,2.95,15719.0,United Kingdom
445928,574864,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-05-07 12:29:00,2.95,14387.0,United Kingdom
446351,574893,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2012-05-07 14:40:00,2.95,18036.0,United Kingdom
446435,574898,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-05-07 15:07:00,2.95,16242.0,United Kingdom
446644,574911,71053,WHITE METAL LANTERN,-1,2012-05-07 15:49:00,3.75,14073.0,United Kingdom
446933,574938,85123A,WHITE HANGING HEART T-LIGHT HOLDER,61,2012-05-07 17:15:00,2.55,14911.0,EIRE
448278,575041,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-05-08 12:01:00,2.95,17289.0,United Kingdom
448298,575046,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35,2012-05-08 12:09:00,2.55,15039.0,United Kingdom
448993,575076,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,2012-05-08 13:20:00,2.95,16639.0,United Kingdom
449120,575086,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2012-05-08 13:52:00,2.95,16618.0,United Kingdom
449151,575087,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-05-08 13:57:00,2.95,16549.0,United Kingdom
449168,575087,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-1,2012-05-08 13:57:00,2.95,16549.0,United Kingdom
449208,575088,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-05-08 14:00:00,2.95,13272.0,United Kingdom
449784,575138,71053,WHITE METAL LANTERN,-4,2012-05-08 15:24:00,8.29,,United Kingdom
449828,575139,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2012-05-08 15:26:00,2.95,16863.0,United Kingdom
449881,575143,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-05-08 15:37:00,2.95,13643.0,United Kingdom
449975,575148,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-05-08 15:48:00,2.95,13867.0,United Kingdom
450107,575164,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-05-08 16:55:00,2.95,18216.0,United Kingdom
451102,575177,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-05-08 18:41:00,5.79,,United Kingdom
451524,575213,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2012-05-09 10:47:00,2.55,16210.0,United Kingdom
451560,575215,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-05-09 11:04:00,2.95,18109.0,United Kingdom
451608,575219,85123A,WHITE HANGING HEART T-LIGHT HOLDER,59,2012-05-09 11:17:00,2.55,17511.0,United Kingdom
451858,575297,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-05-09 12:26:00,2.95,15134.0,United Kingdom
451866,575298,85123A,WHITE HANGING HEART T-LIGHT HOLDER,0,2012-05-09 12:29:00,2.95,17841.0,United Kingdom
452135,575324,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-05-09 13:45:00,2.95,14240.0,United Kingdom
454523,575583,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-2,2012-05-10 11:55:00,2.95,14456.0,United Kingdom
454545,575583,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-05-10 11:55:00,2.95,14456.0,United Kingdom
454684,575595,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-05-10 12:13:00,2.95,15452.0,United Kingdom
454737,575602,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-05-10 12:27:00,2.95,17059.0,United Kingdom
454866,575603,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2012-05-10 12:29:00,2.95,18125.0,United Kingdom
455250,575607,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-05-10 12:37:00,5.79,14096.0,United Kingdom
455297,575609,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2012-05-10 12:40:00,2.95,17243.0,United Kingdom
455618,575631,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-05-10 13:41:00,2.95,15184.0,United Kingdom
455803,575647,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-05-10 14:16:00,2.95,16440.0,United Kingdom
456207,575680,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,2012-05-10 15:23:00,2.95,13148.0,United Kingdom
456570,575698,71053,WHITE METAL LANTERN,8,2012-05-10 16:51:00,3.75,16094.0,United Kingdom
456831,575722,85123A,wrongly marked carton 22804,-257,2012-05-10 18:20:00,0.0,,United Kingdom
456852,575725,85123A,WHITE HANGING HEART T-LIGHT HOLDER,34,2012-05-10 18:46:00,2.55,13098.0,United Kingdom
456913,575726,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2012-05-10 19:12:00,2.95,16791.0,United Kingdom
457163,575735,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-05-11 08:46:00,2.95,14156.0,EIRE
457610,575739,71053,WHITE METAL LANTERN,17,2012-05-11 09:05:00,8.29,,United Kingdom
457647,575739,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2012-05-11 09:05:00,5.79,,United Kingdom
457754,575744,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2012-05-11 10:03:00,2.95,14035.0,United Kingdom
458081,575756,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-05-11 10:48:00,2.95,18118.0,United Kingdom
458194,575760,85123A,WHITE HANGING HEART T-LIGHT HOLDER,19,2012-05-11 10:50:00,2.95,15965.0,United Kingdom
458253,575766,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-05-11 11:06:00,2.95,12856.0,United Kingdom
458268,575766,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2012-05-11 11:06:00,2.95,12856.0,United Kingdom
458769,575850,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,2012-05-11 12:11:00,2.55,17512.0,United Kingdom
459085,575867,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2012-05-11 12:44:00,2.95,15034.0,United Kingdom
459686,575875,71053,WHITE METAL LANTERN,16,2012-05-11 13:06:00,8.29,,United Kingdom
459989,575891,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-05-11 14:12:00,2.95,15692.0,United Kingdom
460449,575917,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29,2012-05-11 16:57:00,2.55,13895.0,United Kingdom
460483,575918,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2012-05-11 16:58:00,2.95,17191.0,United Kingdom
460679,575929,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2012-05-11 17:23:00,2.95,13310.0,United Kingdom
461152,575930,71053,WHITE METAL LANTERN,5,2012-05-11 17:58:00,8.29,,United Kingdom
461279,575932,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2012-05-13 10:35:00,2.95,16923.0,United Kingdom
